trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.02, 'e': 0.848100031710408}",20,0,-67.11664054955388,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
186,False,"{'a': 0.02, 'e': 0.83733440097388}",20,12,-31.80733222773148,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
187,False,"{'a': 0.02, 'e': 0.8262338476412722}",20,0,-20.066000567890278,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
188,False,"{'a': 0.02, 'e': 0.8148028117859123}",20,0,-46.73978801966432,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
189,False,"{'a': 0.02, 'e': 0.8030458656697306}",20,0,-67.891385174313,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
190,False,"{'a': 0.02, 'e': 0.7909677119144165}",20,0,-38.04411941851527,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
191,False,"{'a': 0.02, 'e': 0.7785731816204322}",25,8,-42.23307270340122,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 0}",1
192,False,"{'a': 0.02, 'e': 0.7658672324346374}",30,0,-66.34540735917948,"{0: 20, 1: 3, 2: 7, 3: 0, 4: 0}",0
193,False,"{'a': 0.02, 'e': 0.7528549465672953}",30,0,-64.5868484070477,"{0: 20, 1: 2, 2: 8, 3: 0, 4: 0}",0
194,False,"{'a': 0.02, 'e': 0.7395415287592585}",25,0,-11.876876110423177,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
195,False,"{'a': 0.02, 'e': 0.7259323042001402}",20,0,-47.44438021908881,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
196,False,"{'a': 0.02, 'e': 0.7120327163983102}",20,1,-23.148770096387487,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
197,False,"{'a': 0.02, 'e': 0.6978483250035638}",25,0,-31.112570621680227,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
198,False,"{'a': 0.02, 'e': 0.6833848035833362}",25,0,-50.17107949495762,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
199,False,"{'a': 0.02, 'e': 0.6686479373533513}",25,0,-66.76212145917624,"{0: 16, 1: 0, 2: 9, 3: 0, 4: 0}",0
200,False,"{'a': 0.02, 'e': 0.6536436208636119}",25,0,-85.46648161738226,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
201,False,"{'a': 0.02, 'e': 0.6383778556406589}",20,0,-9.478629793226443,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
202,False,"{'a': 0.02, 'e': 0.6228567477870415}",25,3,-68.17892899533611,"{0: 13, 1: 0, 2: 9, 3: 0, 4: 0}",1
203,False,"{'a': 0.02, 'e': 0.6070865055389545}",30,0,-11.713096396552853,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
204,False,"{'a': 0.02, 'e': 0.5910734367830314}",20,9,-38.57609542447241,"{0: 6, 1: 0, 2: 5, 3: 0, 4: 0}",1
205,False,"{'a': 0.02, 'e': 0.5748239465332692}",20,0,-57.895533482824554,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
206,False,"{'a': 0.02, 'e': 0.55834453436911}",20,0,-53.532514912915794,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
207,False,"{'a': 0.02, 'e': 0.5416417918356986}",25,0,-20.994527309698178,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
208,False,"{'a': 0.02, 'e': 0.5247223998073464}",20,9,6.42792669462421,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
209,False,"{'a': 0.02, 'e': 0.5075931258152773}",30,17,10.563426606783569,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.02, 'e': 0.4902608213406994}",25,5,-14.818586458891165,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",1
211,False,"{'a': 0.02, 'e': 0.47273241907430985}",20,0,-79.30740111136281,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
212,False,"{'a': 0.02, 'e': 0.4550149301433047}",20,0,-29.636654938298275,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
213,False,"{'a': 0.02, 'e': 0.43711544130702784}",20,12,-6.372102932186605,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.02, 'e': 0.41904111212235556}",30,4,-42.95362430103997,"{0: 17, 1: 4, 2: 5, 3: 0, 4: 0}",1
215,False,"{'a': 0.02, 'e': 0.40079917207997545}",20,13,13.564928391005843,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.02, 'e': 0.38239691771268025}",25,16,15.642007633756643,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.02, 'e': 0.3638417096768584}",30,8,-31.213245147853254,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
218,False,"{'a': 0.02, 'e': 0.3451409698083231}",20,12,-10.444664873733052,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
219,False,"{'a': 0.02, 'e': 0.3263021781536835}",30,11,5.5429625044391395,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
220,False,"{'a': 0.02, 'e': 0.30733286997841935}",25,13,4.469659403006468,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.02, 'e': 0.2882406327528816}",20,6,3.42118737832194,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
222,False,"{'a': 0.02, 'e': 0.26903310311739903}",30,0,-15.677960554040556,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
223,False,"{'a': 0.02, 'e': 0.2497179638277306}",30,14,22.304967704909018,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.02, 'e': 0.23030294068205867}",35,21,4.33770776263975,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
225,False,"{'a': 0.02, 'e': 0.2107957994307797}",25,17,0.19211689876797733,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
226,False,"{'a': 0.02, 'e': 0.19120434267030076}",20,1,11.418208086690843,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.02, 'e': 0.1715364067221118}",30,6,29.347427405827148,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.02, 'e': 0.1517998584983547}",20,7,24.271405695035824,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.02, 'e': 0.13200259235517026}",30,10,-34.449413554892416,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
230,False,"{'a': 0.02, 'e': 0.11215252693505398}",20,0,-57.11028317241064,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
231,False,"{'a': 0.02, 'e': 0.09225760199951166}",25,10,18.00467854207612,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
232,False,"{'a': 0.02, 'e': 0.07232577525325448}",25,8,21.45558019356143,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.02, 'e': 0.052365019161225934}",20,2,28.350738004354728,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.02, 'e': 0.03238331775972473}",20,1,30.968004906114306,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.02, 'e': 0.01238866346289056}",25,14,19.902807357192582,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.02, 'e': 0.007610946134147902}",30,10,33.74047242734691,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.02, 'e': 0.02760751145421152}",25,11,26.57940865026348,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.02, 'e': 0.047593034137787815}",25,3,28.082035433212177,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.02, 'e': 0.0675595202422752}",20,16,6.6803688885779735,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.02, 'e': 0.0874989834394464}",25,11,16.734959894098573,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.02, 'e': 0.10740344820988024}",20,10,8.817529608161685,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.02, 'e': 0.12726495303305616}",20,13,14.635366485844298,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.02, 'e': 0.1470755535718631}",30,13,19.630020002474037,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
244,False,"{'a': 0.02, 'e': 0.1668273258502217}",20,2,-18.13836739595773,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 0}",1
245,False,"{'a': 0.02, 'e': 0.18651236942257576}",25,1,-12.224791265410385,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 0}",1
246,False,"{'a': 0.02, 'e': 0.20612281053395834}",35,13,37.1333013598888,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.02, 'e': 0.2256508052693957}",25,14,-2.4562490755112556,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
248,False,"{'a': 0.02, 'e': 0.24508854269136174}",30,5,19.020942694285786,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
249,False,"{'a': 0.02, 'e': 0.2644282479640558}",20,11,11.315140438119208,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.02, 'e': 0.28366218546322625}",30,12,12.8547514699014,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
251,False,"{'a': 0.02, 'e': 0.3027826618703244}",20,15,10.001275784658125,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.02, 'e': 0.3217820292497218}",35,6,41.27412908325618,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.02, 'e': 0.3406526881077901}",20,0,19.069948282828964,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
254,False,"{'a': 0.02, 'e': 0.3593870904325897}",35,8,-40.189551942979094,"{0: 19, 1: 3, 2: 5, 3: 0, 4: 0}",1
255,False,"{'a': 0.02, 'e': 0.37797774271298107}",25,14,-8.39372278799822,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
256,False,"{'a': 0.02, 'e': 0.39641720893592247}",20,0,13.893984259065437,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
257,False,"{'a': 0.02, 'e': 0.4146981135607818}",20,10,3.8165829524511996,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.02, 'e': 0.43281314446945207}",20,0,11.033380870979748,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
259,False,"{'a': 0.02, 'e': 0.45075505589109877}",25,0,-64.22839576408835,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
260,False,"{'a': 0.02, 'e': 0.4685166713003771}",20,12,-10.736734087048541,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
261,False,"{'a': 0.02, 'e': 0.48609088628794017}",30,14,23.944175142526245,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.02, 'e': 0.5034706714021142}",25,3,11.977345981708744,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
263,False,"{'a': 0.02, 'e': 0.5206490749605794}",20,0,-25.09916677205589,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
264,False,"{'a': 0.02, 'e': 0.5376192258309563}",25,11,-22.46450564847313,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
265,False,"{'a': 0.02, 'e': 0.5543743361791608}",25,16,-7.845209660539702,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
266,False,"{'a': 0.02, 'e': 0.5709077041844536}",20,7,-17.380020665444835,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
267,False,"{'a': 0.02, 'e': 0.5872127167200731}",20,7,-20.034297945469643,"{0: 8, 1: 4, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.02, 'e': 0.6032828519984039}",25,0,-59.53229260742931,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
269,False,"{'a': 0.02, 'e': 0.6191116821795987}",20,10,-9.215104233590086,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
270,False,"{'a': 0.02, 'e': 0.6346928759426347}",25,11,-8.331411803944318,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
271,False,"{'a': 0.02, 'e': 0.6500202010177517}",30,15,-19.61276091497595,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
272,False,"{'a': 0.02, 'e': 0.6650875266792828}",25,0,-50.44051803311421,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
273,False,"{'a': 0.02, 'e': 0.6798888261978571}",20,0,-47.89378200395965,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
274,False,"{'a': 0.02, 'e': 0.6944181792510162}",25,10,-31.17140848982144,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
275,False,"{'a': 0.02, 'e': 0.70866977429126}",20,0,-46.06362670176458,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
276,False,"{'a': 0.02, 'e': 0.7226379108705923}",30,0,-133.70646673212948,"{0: 17, 1: 3, 2: 8, 3: 1, 4: 1}",0
277,False,"{'a': 0.02, 'e': 0.7363170019206192}",20,2,-5.299539849424512,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 0}",1
278,False,"{'a': 0.02, 'e': 0.7497015759873078}",20,8,-73.99230040429244,"{0: 5, 1: 1, 2: 4, 3: 2, 4: 0}",1
279,False,"{'a': 0.02, 'e': 0.7627862794194885}",30,0,-49.223416158827916,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
280,False,"{'a': 0.02, 'e': 0.7755658785102502}",25,9,-49.068710190558264,"{0: 9, 1: 2, 2: 5, 3: 0, 4: 0}",1
281,False,"{'a': 0.02, 'e': 0.7880352615903476}",20,0,-86.40802956438858,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
282,False,"{'a': 0.02, 'e': 0.8001894410728057}",20,0,-114.4748046885332,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
283,False,"{'a': 0.02, 'e': 0.8120235554478855}",20,0,-48.15278694834967,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
284,False,"{'a': 0.02, 'e': 0.823532871227622}",20,0,-11.016428419958984,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
285,False,"{'a': 0.02, 'e': 0.8347127848391598}",20,0,-24.855857622282098,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
286,False,"{'a': 0.02, 'e': 0.8455588244661169}",20,14,8.270441833077996,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.02, 'e': 0.8560666518372553}",20,0,-31.95510055089526,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
288,False,"{'a': 0.02, 'e': 0.8662320639617282}",20,9,-71.3503770461919,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 1}",1
289,False,"{'a': 0.02, 'e': 0.8760509948102237}",25,0,-53.489627890911656,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
290,False,"{'a': 0.02, 'e': 0.8855195169413189}",25,0,3.9847012895943354,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
291,False,"{'a': 0.02, 'e': 0.8946338430724075}",20,0,-60.627795765806226,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
292,False,"{'a': 0.02, 'e': 0.9033903275945588}",20,0,-89.11317062924083,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
293,False,"{'a': 0.02, 'e': 0.9117854680307166}",25,0,-150.78118477842304,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
294,False,"{'a': 0.02, 'e': 0.9198159064366391}",20,0,-61.11830376629716,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
295,False,"{'a': 0.02, 'e': 0.9274784307440359}",35,0,-110.13818112547413,"{0: 23, 1: 4, 2: 7, 3: 0, 4: 1}",0
296,False,"{'a': 0.02, 'e': 0.934769976045349}",20,0,-49.873021751522074,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
297,False,"{'a': 0.02, 'e': 0.9416876258196776}",20,0,-42.826822366744615,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
298,False,"{'a': 0.02, 'e': 0.9482286130993458}",25,0,-105.69952749610653,"{0: 11, 1: 4, 2: 10, 3: 0, 4: 0}",0
299,False,"{'a': 0.02, 'e': 0.954390321576654}",20,0,-75.28127616738425,"{0: 9, 1: 5, 2: 6, 3: 0, 4: 0}",0
300,False,"{'a': 0.02, 'e': 0.960170286650366}",20,0,-60.00802081350667,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
301,False,"{'a': 0.02, 'e': 0.9655661964115179}",25,0,-55.92817764563364,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
302,False,"{'a': 0.02, 'e': 0.9705758925681492}",25,0,-36.979551237908446,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
303,False,"{'a': 0.02, 'e': 0.9751973713085929}",25,0,-50.16008842249956,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
304,False,"{'a': 0.02, 'e': 0.9794287841029711}",20,0,-33.45434181683618,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
305,False,"{'a': 0.02, 'e': 0.9832684384425847}",20,0,-93.85593654156611,"{0: 9, 1: 2, 2: 9, 3: 0, 4: 0}",0
306,False,"{'a': 0.02, 'e': 0.9867147985168921}",35,0,-114.46868054463515,"{0: 21, 1: 4, 2: 9, 3: 1, 4: 0}",0
307,False,"{'a': 0.02, 'e': 0.9897664858278148}",20,0,-51.09145835766498,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
308,False,"{'a': 0.02, 'e': 0.9924222797411169}",20,0,-95.19270903510477,"{0: 10, 1: 4, 2: 4, 3: 2, 4: 0}",0
309,False,"{'a': 0.02, 'e': 0.994681117974643}",30,0,-134.68748917893456,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 1}",0
310,False,"{'a': 0.02, 'e': 0.9965420970232175}",25,0,-151.6947290476271,"{0: 11, 1: 3, 2: 9, 3: 1, 4: 1}",0
311,False,"{'a': 0.02, 'e': 0.9980044725200334}",20,0,-27.225015064299754,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
312,False,"{'a': 0.02, 'e': 0.9990676595343903}",20,0,-85.56890963713228,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
313,False,"{'a': 0.02, 'e': 0.9997312328056578}",25,0,-33.82114911247947,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
314,False,"{'a': 0.02, 'e': 0.9999949269133752}",20,0,-96.01430182942073,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
315,False,"{'a': 0.02, 'e': 0.9998586363834151}",20,0,-55.98425636818818,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
316,False,"{'a': 0.02, 'e': 0.9993224157301724}",25,0,-40.298483192161044,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
317,False,"{'a': 0.02, 'e': 0.9983864794347589}",20,0,-50.464360973165455,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
318,False,"{'a': 0.02, 'e': 0.9970512018592137}",20,0,-104.52911682551982,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
319,False,"{'a': 0.02, 'e': 0.9953171170967635}",25,16,-16.63533937624498,"{0: 5, 1: 2, 2: 2, 3: 0, 4: 0}",1
320,False,"{'a': 0.02, 'e': 0.9931849187581926}",20,0,-35.59394462682239,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
321,False,"{'a': 0.02, 'e': 0.9906554596944075}",20,0,-90.95378397514293,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
322,False,"{'a': 0.02, 'e': 0.9877297516553079}",20,13,12.849263811878842,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.02, 'e': 0.9844089648851007}",20,0,-79.38128773708178,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
324,False,"{'a': 0.02, 'e': 0.9806944276542172}",20,0,-53.87738678499382,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
325,False,"{'a': 0.02, 'e': 0.9765876257280235}",20,0,-77.02827253053243,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
326,False,"{'a': 0.02, 'e': 0.9720902017725331}",25,0,-117.91331180580447,"{0: 13, 1: 3, 2: 8, 3: 0, 4: 1}",0
327,False,"{'a': 0.02, 'e': 0.9672039546973639}",20,0,-56.24206326490086,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
328,False,"{'a': 0.02, 'e': 0.9619308389361962}",30,0,-138.3915981405738,"{0: 16, 1: 4, 2: 8, 3: 1, 4: 1}",0
329,False,"{'a': 0.02, 'e': 0.9562729636650278}",25,0,-97.13054111249588,"{0: 13, 1: 4, 2: 7, 3: 1, 4: 0}",0
330,False,"{'a': 0.02, 'e': 0.9502325919585293}",25,0,-101.72541020533879,"{0: 13, 1: 0, 2: 12, 3: 0, 4: 0}",0
331,False,"{'a': 0.02, 'e': 0.9438121398848467}",25,0,-74.0091119253623,"{0: 14, 1: 3, 2: 8, 3: 0, 4: 0}",0
332,False,"{'a': 0.02, 'e': 0.9370141755392039}",25,0,-94.21339315824258,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
333,False,"{'a': 0.02, 'e': 0.9298414180167014}",20,0,-33.98578637730501,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
334,False,"{'a': 0.02, 'e': 0.9222967363247125}",25,3,-18.83412704886187,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
335,False,"{'a': 0.02, 'e': 0.9143831482353194}",20,0,-147.82798501858298,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
336,False,"{'a': 0.02, 'e': 0.9061038190782451}",20,0,-41.442825484348816,"{0: 12, 1: 5, 2: 3, 3: 0, 4: 0}",0
337,False,"{'a': 0.02, 'e': 0.8974620604747624}",30,0,-117.46078407369691,"{0: 18, 1: 2, 2: 7, 3: 3, 4: 0}",0
338,False,"{'a': 0.02, 'e': 0.8884613290130915}",25,0,-69.20832350473447,"{0: 16, 1: 0, 2: 9, 3: 0, 4: 0}",0
339,False,"{'a': 0.02, 'e': 0.879105224865808}",30,0,-77.28105244777096,"{0: 19, 1: 4, 2: 6, 3: 1, 4: 0}",0
340,False,"{'a': 0.02, 'e': 0.8693974903498253}",25,0,-39.30249785926652,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
341,False,"{'a': 0.02, 'e': 0.8593420084295141}",30,0,-105.20921729918874,"{0: 17, 1: 7, 2: 5, 3: 0, 4: 1}",0
342,False,"{'a': 0.02, 'e': 0.8489428011635725}",30,10,-71.4032470668916,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",1
343,False,"{'a': 0.02, 'e': 0.8382040280962512}",25,0,-54.04717519751894,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 0}",0
344,False,"{'a': 0.02, 'e': 0.8271299845935967}",20,0,-16.569733703565195,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
345,False,"{'a': 0.02, 'e': 0.8157251001253568}",25,0,-4.024066125318437,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
346,False,"{'a': 0.02, 'e': 0.8039939364932571}",20,0,-41.73221647237784,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
347,False,"{'a': 0.02, 'e': 0.7919411860063358}",20,14,-11.64406580148108,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
348,False,"{'a': 0.02, 'e': 0.7795716696040875}",25,18,-4.506514862029202,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
349,False,"{'a': 0.02, 'e': 0.7668903349281474}",25,0,-93.30135943956735,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
350,False,"{'a': 0.02, 'e': 0.7539022543433046}",30,0,-52.4522875919769,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
351,False,"{'a': 0.02, 'e': 0.7406126229086201}",20,0,-18.845260625769097,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
352,False,"{'a': 0.02, 'e': 0.7270267562994759}",20,8,-86.51959078857054,"{0: 5, 1: 1, 2: 5, 3: 0, 4: 1}",1
353,False,"{'a': 0.02, 'e': 0.7131500886813722}",20,15,12.120384180522123,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.02, 'e': 0.6989881705363377}",20,0,-16.61094619788359,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
355,False,"{'a': 0.02, 'e': 0.6845466664428059}",20,10,-17.726897586282124,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
356,False,"{'a': 0.02, 'e': 0.6698313528098649}",20,0,0.3720183511130919,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
357,False,"{'a': 0.02, 'e': 0.6548481155667649}",20,0,-35.00703219302919,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
358,False,"{'a': 0.02, 'e': 0.6396029478086307}",30,2,-14.085743133928696,"{0: 22, 1: 3, 2: 3, 3: 0, 4: 0}",1
359,False,"{'a': 0.02, 'e': 0.6241019473992987}",25,3,2.6268812795926086,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
360,False,"{'a': 0.02, 'e': 0.6083513145322546}",25,2,-52.75976298176215,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 0}",1
361,False,"{'a': 0.02, 'e': 0.5923573492506409}",20,7,-4.141173899390658,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
362,False,"{'a': 0.02, 'e': 0.576126448927319}",25,15,4.314051256142248,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
363,False,"{'a': 0.02, 'e': 0.5596651057060105}",20,0,2.86149593426347,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
364,False,"{'a': 0.02, 'e': 0.5429799039045207}",20,0,-14.906370626028885,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
365,False,"{'a': 0.02, 'e': 0.5260775173811053}",30,0,-41.345797966621184,"{0: 22, 1: 1, 2: 7, 3: 0, 4: 0}",0
366,False,"{'a': 0.02, 'e': 0.5089647068650102}",25,10,4.710000963375364,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
367,False,"{'a': 0.02, 'e': 0.4916483172522754}",20,14,-1.3050087843894902,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
368,False,"{'a': 0.02, 'e': 0.47413527486786244}",20,0,-54.38520979525852,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
